SEQN,n_valid_days,cal_ok,steps_per_day,mvpa_min,light_min,sed_min,mean_intensity,peak1min,wear_min,steps_cv,mvpa_cv,sed_frac,active_frac
40849.0,7,True,9852.0,29.714285714285715,228.85714285714286,1181.4285714285713,154.07301587301586,4126.714285714285,1440.0,0.7021836864344488,0.9476440019011626,0.820436507936508,0.1795634920634921
40850.0,7,True,8765.714285714286,26.428571428571427,286.57142857142856,1127.0,153.38373015873017,4039.8571428571427,1440.0,0.9369883123702974,1.115811500915744,0.7826388888888889,0.2173611111111111
40855.0,7,True,6712.142857142857,13.571428571428571,202.85714285714286,1223.5714285714287,109.18452380952381,3036.285714285714,1440.0,0.9407223862822994,1.6120162813160637,0.849702380952381,0.15029761904761907
40857.0,7,True,4303.285714285715,9.142857142857142,179.57142857142858,1251.2857142857142,86.78501984126983,2147.1428571428573,1440.0,1.132292766543877,1.5627343574245114,0.8689484126984126,0.1310515873015873
40858.0,7,True,6304.571428571428,14.714285714285714,223.0,1202.2857142857142,111.83174603174602,3325.5714285714284,1440.0,0.28986072746497976,0.6770177034229659,0.834920634920635,0.16507936507936508
40861.0,7,True,11350.142857142857,26.714285714285715,416.85714285714283,996.4285714285714,213.61170634920634,4656.571428571428,1440.0,0.3078842879563563,0.7661504872127943,0.6919642857142857,0.3080357142857143
40863.0,7,True,13683.857142857143,48.714285714285715,412.7142857142857,978.5714285714286,310.04702380952386,8424.714285714286,1440.0,0.4464045040119689,0.7222495464654196,0.6795634920634921,0.32043650793650796
40872.0,7,True,7562.0,19.0,279.7142857142857,1141.2857142857142,143.44027777777777,4125.428571428572,1440.0,0.37632072712865655,0.6359497880839249,0.7925595238095238,0.20744047619047618
40875.0,7,True,6202.142857142857,4.0,288.42857142857144,1147.5714285714287,121.17113095238096,2546.4285714285716,1440.0,0.45878987714764435,0.924211375534118,0.7969246031746032,0.20307539682539685
40877.0,7,True,12112.57142857143,41.714285714285715,413.2857142857143,985.0,269.9674603174603,4165.285714285715,1440.0,0.17868587189240004,0.3787150996004987,0.6840277777777777,0.3159722222222222
40881.0,7,True,3915.8571428571427,3.857142857142857,156.57142857142858,1279.5714285714287,65.48085317460317,2479.5714285714284,1440.0,0.49913558149051396,0.915746514106306,0.8885912698412699,0.11140873015873017
40882.0,7,True,10033.57142857143,17.0,360.7142857142857,1062.2857142857142,172.9909722222222,4041.285714285714,1440.0,0.237957189766676,0.7315591414187306,0.7376984126984126,0.2623015873015873
40886.0,7,True,10011.42857142857,5.428571428571429,260.42857142857144,1174.142857142857,125.21577380952382,2268.714285714286,1440.0,0.12866170331989826,1.529639454437706,0.8153769841269841,0.18462301587301586
40887.0,7,True,9303.57142857143,17.857142857142858,318.14285714285717,1104.0,149.55446428571426,3879.714285714286,1440.0,0.5354303910253605,1.039866658118562,0.7666666666666667,0.23333333333333334
40888.0,7,True,9181.142857142857,22.857142857142858,387.2857142857143,1029.857142857143,219.47678571428565,5183.0,1440.0,0.39747421736441774,0.5240442689633513,0.7151785714285716,0.28482142857142856
40890.0,7,True,6560.0,4.714285714285714,291.2857142857143,1144.0,107.79156746031745,3393.4285714285716,1440.0,0.4651681845624329,0.5297977390684184,0.7944444444444444,0.20555555555555555
40891.0,7,True,6200.142857142857,19.571428571428573,155.14285714285714,1265.2857142857142,138.3940476190476,3313.1428571428573,1440.0,1.2577675216111581,1.5600983860853384,0.878670634920635,0.12132936507936506
40899.0,7,True,7774.0,20.142857142857142,249.42857142857142,1170.4285714285713,159.40555555555554,4560.714285714285,1440.0,0.35859166167623835,0.9789203899480164,0.812797619047619,0.18720238095238093
40905.0,7,True,2705.4285714285716,4.571428571428571,121.71428571428571,1313.7142857142858,48.98025793650793,1987.5714285714287,1440.0,1.2701123824631553,1.3116316571990274,0.9123015873015872,0.0876984126984127
40906.0,7,True,5453.0,20.0,191.57142857142858,1228.4285714285713,132.86319444444445,3866.714285714286,1440.0,0.5104156842666742,0.9578622030334009,0.8530753968253969,0.14692460317460318
40908.0,7,True,7973.142857142857,11.142857142857142,297.85714285714283,1131.0,138.45367063492063,3264.8571428571427,1440.0,0.481359116098467,0.7036503549682178,0.7854166666666667,0.21458333333333335
40909.0,7,True,8780.714285714286,4.857142857142857,385.85714285714283,1049.2857142857142,140.1825396825397,3754.0,1440.0,0.27201037209096357,0.7368610754554334,0.7286706349206351,0.27132936507936506
40911.0,7,True,9493.0,20.857142857142858,329.14285714285717,1090.0,168.9252976190476,4069.4285714285716,1440.0,0.5076071304865893,1.1337220016526706,0.7569444444444445,0.24305555555555558
40912.0,7,True,12687.42857142857,30.0,472.7142857142857,937.2857142857143,261.722123015873,5192.857142857143,1440.0,0.198517402934832,0.3338884266959271,0.6508928571428572,0.3491071428571429
40921.0,7,True,7378.857142857143,5.142857142857143,330.0,1104.857142857143,131.2404761904762,2849.714285714286,1440.0,0.6734838758288846,0.507404028104454,0.7672619047619048,0.23273809523809524
40925.0,7,True,9765.285714285714,15.285714285714286,361.57142857142856,1063.142857142857,161.07698412698414,4556.857142857143,1440.0,0.13483046161736692,0.25815378162491837,0.7382936507936507,0.26170634920634916
40926.0,7,True,4474.428571428572,9.142857142857142,202.85714285714286,1228.0,103.99702380952381,3874.5714285714284,1440.0,0.8865632912471041,0.794829892047139,0.8527777777777777,0.14722222222222223
40929.0,7,True,4976.714285714285,5.714285714285714,180.28571428571428,1254.0,87.40773809523809,2966.4285714285716,1440.0,0.42545161955460825,0.7051890999346676,0.8708333333333333,0.12916666666666665
40930.0,7,True,6048.0,2.5714285714285716,236.14285714285714,1201.2857142857142,76.78829365079365,3139.4285714285716,1440.0,0.18499080406780535,0.8050764858994132,0.8342261904761905,0.1657738095238095
40931.0,7,True,1580.5714285714287,6.428571428571429,70.85714285714286,1362.7142857142858,47.39702380952381,1962.4285714285713,1440.0,1.0613440082619217,1.0658947824446832,0.946329365079365,0.05367063492063492
40933.0,7,True,7.772551699585e-76,0.0,0.0,1440.0,5.397605346934028e-79,5.397605346934028e-79,1440.0,0.0,0.0,1.0,0.0
40934.0,7,True,11174.714285714286,63.285714285714285,211.42857142857142,1165.2857142857142,265.8065476190476,8647.57142857143,1440.0,0.5036345935672827,0.45675793880788074,0.8092261904761905,0.19077380952380954
40936.0,7,True,10809.42857142857,17.285714285714285,412.14285714285717,1010.5714285714286,195.91081349206348,4459.0,1440.0,0.5234900718841035,0.909028297368042,0.7017857142857143,0.2982142857142857
40942.0,7,True,6547.285714285715,17.857142857142858,234.85714285714286,1187.2857142857142,114.62926587301585,3643.5714285714284,1440.0,0.9746848019667613,1.0573123158903113,0.8245039682539683,0.17549603174603173
40949.0,7,True,7832.285714285715,3.4285714285714284,323.14285714285717,1113.4285714285713,134.51359126984127,2616.714285714286,1440.0,0.3541172720208477,0.40753890975336693,0.7732142857142857,0.22678571428571428
40950.0,7,True,10092.857142857143,31.571428571428573,393.14285714285717,1015.2857142857143,237.23373015873017,6156.142857142857,1440.0,0.4513107843637402,0.5987059747561895,0.7050595238095239,0.2949404761904762
40951.0,7,True,9139.0,7.142857142857143,435.42857142857144,997.4285714285714,180.01626984126986,3747.714285714286,1440.0,0.19646101658071694,0.4233202097703345,0.6926587301587303,0.30734126984126986
40953.0,7,True,3763.4285714285716,5.857142857142857,153.85714285714286,1280.2857142857142,72.09732142857142,2605.4285714285716,1440.0,0.713163266116812,0.6999900851964896,0.8890873015873015,0.11091269841269843
40954.0,7,True,3085.8571428571427,2.4285714285714284,179.0,1258.5714285714287,42.619841269841274,1726.5714285714287,1440.0,0.4257273937278328,2.2908473422642985,0.8740079365079365,0.12599206349206352
40961.0,7,True,9925.57142857143,15.142857142857142,435.14285714285717,989.7142857142857,198.7239087301587,5129.714285714285,1440.0,0.11155621773238039,0.6982831681601681,0.6873015873015872,0.31269841269841264
